pi_system_time_s,status_code,uwb_data.local_node.id,uwb_data.local_node.role,uwb_data.anchor_info.anchor_count,dis_0,dis_1,dis_2,dis_3,imu_data.IMU_temp,imu_data.accX,imu_data.accY,imu_data.accZ,imu_data.gyroX,imu_data.gyroY,imu_data.gyroZ,imu_data.MagX,imu_data.MagY,imu_data.MagZ,imu_data.magX,imu_data.magY,imu_data.magZ,imu_data.roll,imu_data.tilt,imu_data.pan,imu_data.Qw,imu_data.Qx,imu_data.Qy,imu_data.Qz,imu_data.timestamp,imu_data.readtime
1742703788.642520,,0,Tag,4,4.047,3.419,5.16,6.45,,9.655479,-1.012661,0.9984260000000000,25.845744,3.8356530000000000,1.338334,-1342.3575040000000,-210.03185600000000,559.315648,-1341.0,-184.5,571.5,-81.58492,61.281352,-114.11732000000000,0.633641,-0.261917,-0.629475,-0.365593,83447.095,83449.461
1742703788.660780,,0,Tag,4,4.015,3.402,5.114,6.464,,9.661168,-0.9775430000000000,1.034359,25.566464,3.918701,1.07649,-1343.8664960000000,-195.182336,562.983936,-1342.5,-169.5,574.5,-81.56962400000000,61.160472,-113.47932,0.6353910000000000,-0.25898100000000000,-0.630531,-0.36281600000000000,83467.095,83469.463
1742703788.681110,,0,Tag,4,3.987,3.462,5.169,6.354,,9.656131,-1.020578,0.9509450000000000,25.524258,3.835539,1.0306660000000000,-1342.359168,-195.047312,559.990784,-1341.0,-169.5,571.5,-81.551112,61.061068,-112.863688,0.637108,-0.256025,-0.6315880000000000,-0.36005500000000000,83487.095,83489.492
1742703788.701430,,0,Tag,4,4.009,3.478,5.219,6.381,,9.801623,-1.0754,0.79952,25.600020000000000,3.7683960000000000,1.281815,-1351.37408,-192.320464,566.0974720000000,-1350.0,-166.5,577.5,-81.535968,61.005724,-112.292144,0.6387730000000000,-0.253085,-0.632672,-0.357269,83507.095,83509.447
1742703788.721820,,0,Tag,4,4.011,3.448,5.207,6.423,,9.830097,-1.011646,0.738532,25.635960000000000,3.8091360000000000,1.142726,-1351.3670400000000,-189.18854400000000,563.235584,-1350.0,-163.5,574.5,-81.52528,60.959676000000000,-111.72969600000000,0.6404180000000000,-0.250166,-0.633756,-0.354448,83527.095,83529.447
1742703788.741290,,0,Tag,4,4.007,3.435,5.255,6.356,,9.734921,-1.062481,0.786276,25.567222000000000,3.814073,0.8467970000000000,-1349.8598400000000,-187.55505600000000,560.309952,-1348.5,-162.0,571.5,-81.50867200000000,60.933864,-111.18732,0.642033,-0.24720300000000000,-0.63484,-0.35165400000000000,83547.095,83549.48300000000
1742703788.761210,,0,Tag,4,3.987,3.409,5.231,6.302,,9.670276,-1.05649,0.8934060000000000,25.672794,3.8567670000000000,0.827811,-1342.349824,-178.36179200000000,556.23808,-1341.0,-153.0,567.0,-81.487704,60.896168000000000,-110.630128,0.643656,-0.244192,-0.635902,-0.348862,83567.095,83569.452
1742703788.781750,,0,Tag,4,3.945,3.432,5.286,6.349,,9.671153,-1.0683180000000000,1.01756,25.638314000000000,3.8618160000000000,0.704607,-1346.8684800000000,-175.702448,563.854208,-1345.5,-150.0,574.5,-81.463312,60.828484000000000,-110.045456,0.6452870000000000,-0.241171,-0.636913,-0.346095,83587.095,83589.448
1742703788.801370,,0,Tag,4,3.966,3.46,5.27,6.354,,9.624202,-1.168841,1.020681,25.709132,3.7969390000000000,0.536683,-1354.364032,-183.1272,561.999872,-1353.0,-157.5,573.0,-81.43212,60.782088000000000,-109.48024,0.6468930000000000,-0.238092,-0.637927,-0.34335100000000000,83607.095,83609.484
1742703788.821870,,0,Tag,4,3.966,3.532,5.313,6.354,,9.599629,-1.2810710000000000,0.9637390000000000,25.531768,3.8358080000000000,0.932083,-1358.8682240000000,-177.200912,563.757312,-1357.5,-151.5,574.5,-81.402008,60.751568,-108.93124000000000,0.6484720000000000,-0.235015,-0.63894,-0.340597,83627.095,83629.45
1742703788.842420,,0,Tag,4,3.977,3.525,5.325,6.329,,9.657322000000000,-1.320597,0.842216,25.600972,3.844813,1.14405,-1354.34368,-167.7376,553.6844160000000,-1353.0,-142.5,564.0,-81.37732800000000,60.732280000000000,-108.395168,0.650023,-0.231977,-0.6399510000000000,-0.337814,83647.095,83649.45300000000
1742703788.860790,,0,Tag,4,3.907,3.506,5.399,6.218,,9.672313000000000,-1.361019,0.82785,25.510174,3.862889,1.059907,-1352.857088,-178.496816,559.2092800000000,-1351.5,-153.0,570.0,-81.353464,60.723856,-107.870832,0.6515490000000000,-0.22894400000000000,-0.640956,-0.33502500000000000,83667.095,83669.481
1742703788.881270,,0,Tag,4,3.98,3.583,5.346,6.331,,9.665644,-1.3668180000000000,0.9173430000000000,25.72376,3.8433350000000000,1.16207,-1363.339264,-172.165456,551.961408,-1362.0,-147.0,562.5,-81.327016,60.710508,-107.339872,0.6530740000000000,-0.225881,-0.6419430000000000,-0.332234,83687.095,83689.45300000000
1742703788.901710,,0,Tag,4,3.895,3.574,5.387,6.302,,9.664957,-1.278724,1.0160070000000000,25.705490000000000,3.7861340000000000,1.265332,-1361.8616320000000,-169.573616,561.090688,-1360.5,-144.0,571.5,-81.30534400000000,60.661048000000000,-106.770128,0.654627,-0.222833,-0.642892,-0.329389,83707.095,83709.448
1742703788.922250,,0,Tag,4,3.97,3.569,5.38,6.27,,9.65582,-1.229067,1.050255,25.818856,3.803628,1.072756,-1357.333248,-160.0428,549.5192960000000,-1356.0,-135.0,559.5,-81.282152,60.607080000000000,-106.19568800000000,0.656173,-0.21977,-0.643821,-0.326544,83727.095,83729.482
1742703788.941660,,0,Tag,4,3.879,3.565,5.344,6.351,,9.691241,-1.320511,1.050333,25.969452,3.772229,1.1248830000000000,-1357.3442560000000,-160.245328,554.014592,-1356.0,-135.0,564.0,-81.255472,60.561076,-105.629032,0.657701,-0.21668000000000000,-0.644739,-0.323713,83747.095,83749.448
1742703788.962120,,0,Tag,4,3.856,3.579,5.384,6.288,,9.759348,-1.314196,0.96198,26.249960000000000,3.767667,1.1962140000000000,-1361.84448,-158.746864,554.071104,-1360.5,-133.5,564.0,-81.23240800000000,60.533064000000000,-105.073304,0.659218,-0.21356700000000000,-0.6456760000000000,-0.320814,83767.095,83769.452
1742703788.981520,,0,Tag,4,3.877,3.588,5.349,6.295,,9.790314,-1.372611,0.887242,26.493732000000000,3.79173,0.905783,-1355.8452480000000,-151.254608,554.42336,-1354.5,-126.0,564.0,-81.207864,60.545628,-104.552976,0.6607,-0.21040600000000000,-0.646643,-0.317892,83787.095,83789.485
1742703789.000990,,0,Tag,4,3.813,3.553,5.387,6.248,,9.694112000000000,-1.333583,0.904366,26.761256,3.833423,0.795796,-1355.841408,-152.685552,552.857408,-1354.5,-127.5,562.5,-81.179976,60.564860000000000,-104.03394400000000,0.662179,-0.20718900000000000,-0.6476070000000000,-0.314952,83807.095,83809.447
1742703789.021460,,0,Tag,4,3.893,3.544,5.384,6.275,,9.622002,-1.269828,1.032001,26.90127,3.9674390000000000,0.977916,-1351.356288,-151.457136,558.9296000000000,-1350.0,-126.0,568.5,-81.151112,60.564388000000000,-103.491664,0.663673,-0.203944,-0.648542,-0.31198900000000000,83827.095,83829.447
1742703789.041970,,0,Tag,4,3.832,3.583,5.351,6.259,,9.626774,-1.359508,1.0847500000000000,26.830264,3.785704,1.005446,-1348.338816,-143.627312,551.7824000000000,-1347.0,-118.5,561.0,-81.12132800000000,60.548652,-102.93436800000000,0.665168,-0.20069300000000000,-0.649444,-0.309023,83847.095,83849.484
1742703789.062450,,0,Tag,4,3.792,3.694,5.358,6.268,,9.627172,-1.344114,1.007306,26.898882,3.7245940000000000,1.284992,-1360.35392,-139.402016,557.949248,-1359.0,-114.0,567.0,-81.096408,60.545020000000000,-102.38880000000000,0.6666370000000000,-0.197464,-0.650349,-0.30602000000000000,83867.095,83869.448
1742703789.080850,,0,Tag,4,3.844,3.71,5.32,6.245,,9.664815000000000,-1.191959,0.932199,27.040056,3.712167,1.1265240000000000,-1361.846016,-143.762352,554.74624,-1360.5,-118.5,564.0,-81.079128,60.543136,-101.841568,0.668096,-0.194259,-0.6512550000000000,-0.302946,83887.095,83889.45
1742703789.101310,,0,Tag,4,3.771,3.659,5.358,6.135,,9.644025,-1.275604,0.922229,27.16799,3.885561,0.9403700000000000,-1364.84224,-143.694832,553.240448,-1363.5,-118.5,562.5,-81.05585600000000,60.566672,-101.318536,0.669523,-0.191001,-0.652164,-0.29989700000000000,83907.095,83909.48300000000
1742703789.121820,,0,Tag,4,3.844,3.602,5.351,6.198,,9.637752000000000,-1.264166,0.932286,27.198316,3.868619,1.186351,-1360.3511040000000,-131.842224,556.7884800000000,-1359.0,-106.5,565.5,-81.03170400000000,60.582160000000000,-100.78624000000000,0.670947,-0.18772800000000000,-0.653049,-0.296838,83927.095,83929.44900000000
1742703789.142280,,0,Tag,4,3.773,3.682,5.353,6.166,,9.713247000000000,-1.135829,0.9786010000000000,27.040150000000000,3.8164570000000000,1.183616,-1360.3438080000000,-131.7072,553.791552,-1359.0,-106.5,562.5,-81.015024,60.567952,-100.223376,0.672384,-0.184498,-0.653902,-0.293718,83947.095,83949.451
1742703789.160720,,0,Tag,4,3.82,3.687,5.404,6.124,,9.656494,-1.1230960000000000,0.9837270000000000,27.18218,3.9280140000000000,0.9421580000000000,-1366.340096,-130.141232,552.34592,-1365.0,-105.0,561.0,-80.997,60.552996,-99.660664,0.673805,-0.181261,-0.654735,-0.290605,83967.095,83969.48300000000
1742703789.181190,,0,Tag,4,3.778,3.701,5.392,6.112,,9.587101000000000,-1.1417820000000000,0.961826,27.287158000000000,3.979926,1.050346,-1366.3371520000000,-124.079912,551.1175040000000,-1365.0,-99.0,559.5,-80.974784,60.555748000000000,-99.114176,0.675202,-0.177982,-0.655565,-0.287503,83987.095,83989.448
1742703789.201640,,0,Tag,4,3.75,3.694,5.413,6.142,,9.66203,-1.106387,0.938472,27.251156000000000,3.97326,1.226048,-1363.33312,-127.009304,549.491456,-1362.0,-102.0,558.0,-80.95626400000000,60.539892000000000,-98.548904,0.6766,-0.174724,-0.656366,-0.284369,84007.095,84009.44900000000
1742703789.222080,,0,Tag,4,3.776,3.764,5.437,6.139,,9.668776,-1.0727880000000000,0.942533,27.252372000000000,4.024073,1.016793,-1364.826752,-117.88356000000000,546.896,-1363.5,-93.0,555.0,-80.938392,60.520004,-97.98045600000000,0.677985,-0.171473,-0.6571470000000000,-0.281229,84027.095,84029.484
1742703789.241530,,0,Tag,4,3.755,3.759,5.418,6.067,,9.576258,-1.085821,0.919918,27.077380000000000,4.057009,0.9294130000000000,-1367.8191360000000,-120.74544000000000,543.7567360000000,-1366.5,-96.0,552.0,-80.918144,60.507596,-97.419928,0.679348,-0.168205,-0.6579150000000000,-0.278099,84047.095,84049.446
1742703789.260960,,0,Tag,4,3.797,3.773,5.435,6.096,,9.6107,-1.074347,0.9330650000000000,26.865926000000000,4.05216,1.086908,-1364.8129280000000,-111.619688,541.172224,-1363.5,-87.0,549.0,-80.89744,60.488304,-96.85568000000000,0.680697,-0.16495000000000000,-0.658654,-0.274983,84067.095,84069.448
1742703789.281480,,0,Tag,4,3.705,3.769,5.497,6.124,,9.649261,-0.989,0.971746,26.731660000000000,4.004962,1.225356,-1367.8085120000000,-117.546008,539.39648,-1366.5,-93.0,547.5,-80.881672,60.441044,-96.26748000000000,0.682045,-0.161751,-0.659353,-0.27185,84087.095,84089.48700000000
1742703789.300880,,0,Tag,4,3.766,3.83,5.475,6.081,,9.637651,-1.0041,0.973881,26.568110000000000,4.075939,0.981073,-1367.79776,-114.34656,535.036192,-1366.5,-90.0,543.0,-80.86628,60.393584,-95.68157600000000,0.683373,-0.15856500000000000,-0.660034,-0.268723,84107.095,84109.45
1742703789.321350,,0,Tag,4,3.776,3.816,5.437,6.004,,9.601948,-1.040389,0.941504,26.283428000000000,4.0581120000000000,1.028568,-1364.794496,-109.78368000000000,533.747616,-1363.5,-85.5,541.5,-80.847,60.361388,-95.11561600000000,0.6846640000000000,-0.155377,-0.6607,-0.26564300000000000,84127.095,84129.481
1742703789.341760,,0,Tag,4,3.687,3.762,5.447,6.056,,9.736607,-1.0958950000000000,0.911511,26.071086000000000,3.991164,1.32089,-1367.79136,-105.22080800000000,532.444384,-1366.5,-81.0,540.0,-80.830952,60.327660000000000,-94.553072,0.685929,-0.15223500000000000,-0.661349,-0.26256800000000000,84147.095,84149.484
1742703789.362170,,0,Tag,4,3.659,3.785,5.461,6.054,,9.809436,-1.007482,0.873838,25.880524000000000,3.867434,1.427821,-1361.7875200000000,-108.15020800000000,530.8256320000000,-1360.5,-84.0,538.5,-80.822048,60.287300000000000,-93.987848,0.687172,-0.14915900000000000,-0.661984,-0.259467,84167.095,84169.45
1742703789.381540,,0,Tag,4,3.628,3.813,5.437,6.085,,9.724045,-1.03751,0.88222,25.776222000000000,3.84148,1.200939,-1364.791808,-102.22390400000000,532.586784,-1363.5,-78.0,540.0,-80.812344,60.254896000000000,-93.433784,0.6883860000000000,-0.146091,-0.662607,-0.256385,84187.095,84189.486
1742703789.400920,,0,Tag,4,3.705,3.877,5.454,6.063,,9.697227,-1.024868,0.9121770000000000,25.566130000000000,3.943755,1.162046,-1372.2918400000000,-99.22700000000000,532.7034240000000,-1371.0,-75.0,540.0,-80.798648,60.223408,-92.882832,0.689584,-0.14301,-0.663206,-0.253335,84207.095,84209.48300000000
1742703789.421360,,0,Tag,4,3.677,3.916,5.449,6.045,,9.794921,-1.031808,0.987497,25.67083,3.8416060000000000,1.214631,-1366.29568,-99.294512,534.216544,-1365.0,-75.0,541.5,-80.78593600000000,60.184836,-92.32736800000000,0.69077,-0.139948,-0.663782,-0.250287,84227.095,84229.44900000000
1742703789.441770,,0,Tag,4,3.689,3.872,5.487,5.968,,9.768236,-0.991798,1.010635,25.511008,3.8831340000000000,0.905758,-1367.78944,-90.16876000000000,531.6210240000000,-1366.5,-66.0,538.5,-80.771352,60.145664,-91.770288,0.691946,-0.136867,-0.664342,-0.24723800000000000,84247.095,84249.48300000000
1742703789.461170,,0,Tag,4,3.689,3.874,5.375,6.02,,9.653268000000000,-1.043161,0.9873300000000000,25.666596,3.863152,0.666025,-1372.296576,-90.303784,534.606944,-1371.0,-66.0,541.5,-80.750208,60.128064000000000,-91.23676000000000,0.693091,-0.13375,-0.6648920000000000,-0.24423900000000000,84267.095,84269.486
1742703789.481590,,0,Tag,4,3.689,3.856,5.473,6.015,,9.686068000000000,-1.166906,0.955484,25.427222,3.859724,0.79177,-1370.7815680000000,-93.030648,528.481888,-1369.5,-69.0,535.5,-80.72574400000000,60.133836000000000,-90.72672,0.6942040000000000,-0.130605,-0.665443,-0.24126100000000000,84287.095,84289.452
1742703789.502060,,0,Tag,4,3.656,3.954,5.49,5.966,,9.74192,-1.219825,0.913472,25.327672,3.6988530000000000,0.9257100000000000,-1369.267584,-88.265232,522.694336,-1368.0,-64.5,529.5,-80.70504800000000,60.146696,-90.22756800000000,0.6952850000000000,-0.127502,-0.66599,-0.23828,84307.095,84309.489
1742703789.522490,,0,Tag,4,3.612,3.992,5.475,5.949,,9.701971,-1.219843,0.892857,25.341718,3.698763,0.9257600000000000,-1372.271104,-88.332752,524.18544,-1371.0,-64.5,531.0,-80.68436800000000,60.175068000000000,-89.744208,0.696338,-0.12439300000000000,-0.6665370000000000,-0.23530000000000000,84327.095,84329.461
1742703789.540890,,0,Tag,4,3.621,3.966,5.451,5.887,,9.642387,-1.2251270000000000,0.91642,25.10928,3.639392,1.028114,-1375.267584,-86.766784,522.7472,-1374.0,-63.0,529.5,-80.665984,60.204272000000000,-89.263424,0.697371,-0.121307,-0.667074,-0.232313,84347.095,84349.429
1742703789.561360,,0,Tag,4,3.63,3.938,5.461,5.873,,9.647022,-1.166401,1.031407,25.270338,3.662582,1.135344,-1372.271104,-88.332752,524.18544,-1371.0,-64.5,531.0,-80.645544,60.207500000000000,-88.757736,0.6984160000000000,-0.11821900000000000,-0.667565,-0.22933300000000000,84367.095,84369.463
1742703789.581880,,0,Tag,4,3.666,3.928,5.454,5.877,,9.703212000000000,-1.163287,1.031907,25.075520000000000,3.7190690000000000,0.8128600000000000,-1378.2464,-80.367896,514.0192960000000,-1377.0,-57.0,520.5,-80.62533600000000,60.200812,-88.241912,0.6994590000000000,-0.115131,-0.668034,-0.226343,84387.095,84389.458
1742703789.601280,,0,Tag,4,3.628,4.018,5.475,5.935,,9.639927,-1.255842,0.989629,25.110946,3.617723,0.675012,-1373.764864,-77.708552,521.657408,-1372.5,-54.0,528.0,-80.600184,60.22732,-87.76148000000000,0.7004580000000000,-0.11201600000000000,-0.668507,-0.2234,84407.095,84409.426
1742703789.621700,,0,Tag,4,3.745,3.982,5.49,5.868,,9.661512,-1.338817,0.902767,25.073730000000000,3.622406,1.104774,-1379.753984,-76.00756,517.214976,-1378.5,-52.5,523.5,-80.576984,60.269456,-87.29735200000000,0.701426,-0.10890900000000000,-0.6689850000000000,-0.22044900000000000,84427.095,84429.458
1742703789.642120,,0,Tag,4,3.644,4.034,5.497,5.846,,9.723709,-1.264446,0.8575930000000000,25.196096000000000,3.666012,1.2408680000000000,-1378.23616,-71.17464,509.929056,-1377.0,-48.0,516.0,-80.56132,60.307336,-86.827648,0.702378,-0.10584000000000000,-0.6694630000000000,-0.217442,84447.095,84449.425
1742703789.661510,,0,Tag,4,3.67,4.015,5.516,5.854,,9.690521,-1.325439,0.8980080000000000,25.023718,3.7260230000000000,0.643878,-1382.735232,-78.666912,509.58048000000000,-1381.5,-55.5,516.0,-80.54024,60.353136,-86.36748,0.703313,-0.102743,-0.669921,-0.214473,84467.095,84469.427
1742703789.681930,,0,Tag,4,3.628,4.047,5.504,5.858,,9.524378,-1.405994,0.9903060000000000,25.103322,3.758124,0.899095,-1376.721536,-70.904592,503.939008,-1375.5,-48.0,510.0,-80.51096,60.407352000000000,-85.915408,0.704239,-0.099591,-0.670354,-0.211549,84487.095,84489.458
1742703789.701400,,0,Tag,4,3.567,4.045,5.485,5.935,,9.632569,-1.272414,1.086255,25.298922000000000,3.646039,1.7335590000000000,-1375.2175360000000,-73.833984,502.309216,-1374.0,-51.0,508.5,-80.492344,60.395528,-85.394224,0.705208,-0.09650200000000000,-0.670736,-0.20852000000000000,84507.095,84509.424
1742703789.721860,,0,Tag,4,3.605,4.068,5.468,5.849,,9.638878,-1.084952,1.085092,25.566162,3.778269,1.035532,-1375.218944,-60.347908,502.91680000000000,-1374.0,-37.5,508.5,-80.482624,60.355188,-84.840392,0.7061880000000000,-0.09345000000000000,-0.671099,-0.205402,84527.095,84529.426
1742703789.742380,,0,Tag,4,3.56,4.097,5.48,5.894,,9.500428,-1.18011,1.014945,25.643160000000000,3.9820470000000000,-0.188635,-1376.729088,-68.042712,507.070816,-1375.5,-45.0,513.0,-80.45132800000000,60.368732000000000,-84.336632,0.707137,-0.090228,-0.671454,-0.202396,84547.095,84549.458
1742703789.760720,,0,Tag,4,3.56,4.12,5.466,5.865,,9.495198,-1.347173,0.943522,25.535170000000000,4.120997,0.450628,-1373.718784,-63.344812,502.78544,-1372.5,-40.5,508.5,-80.412464,60.407884000000000,-83.85750400000000,0.7080610000000000,-0.086946,-0.6718,-0.199431,84567.095,84569.427
1742703789.781140,,0,Tag,4,3.558,4.082,5.437,5.794,,9.785615,-1.324072,0.953044,25.497056,4.184356,1.104684,-1381.216,-54.28658,501.67369600000000,-1380.0,-31.5,507.0,-80.380864,60.426924,-83.36014400000000,0.708978,-0.08372400000000000,-0.6721270000000000,-0.196426,84587.095,84589.424
1742703789.801560,,0,Tag,3,3.593,5.449,5.808,,,9.674683,-1.272301,0.8580750000000000,25.328136000000000,3.8957320000000000,0.9760180000000000,-1382.71552,-57.283484000000000,501.535008,-1381.5,-34.5,507.0,-80.362,60.439976000000000,-82.858728,0.7098670000000000,-0.080589,-0.6724630000000000,-0.193354,84607.095,84609.461
1742703789.822000,,0,Tag,4,3.485,4.082,5.468,5.789,,9.460621,-1.254991,0.8182960000000000,25.218304,4.012536,0.550655,-1384.216448,-49.791220000000000,501.86889600000000,-1383.0,-27.0,507.0,-80.338432,60.473832000000000,-82.380184,0.7107250000000000,-0.077431,-0.672792,-0.190324,84627.095,84629.425
1742703789.842420,,0,Tag,4,3.588,4.072,5.475,5.834,,9.592824,-1.283185,0.8520670000000000,25.041998,4.197627,0.839318,-1381.2151040000000,-61.778848000000000,501.33616000000000,-1380.0,-39.0,507.0,-80.310512,60.506348000000000,-81.902656,0.711575,-0.07425900000000000,-0.673092,-0.187329,84647.095,84649.424
1742703789.860760,,0,Tag,4,3.562,4.128,5.428,5.856,,9.788464,-1.246916,1.000533,24.821848,3.989979,1.189266,-1381.1905280000000,-50.817088,491.319712,-1380.0,-28.5,496.5,-80.29064800000000,60.486508,-81.377344,0.7124430000000000,-0.07117900000000000,-0.6733440000000000,-0.184295,84667.095,84669.457
1742703789.881180,,0,Tag,4,3.499,4.097,5.449,5.798,,9.664115000000000,-1.1048230000000000,1.036904,24.722328000000000,3.8776380000000000,1.353365,-1381.19744,-55.447472,494.11404800000000,-1380.0,-33.0,499.5,-80.27696,60.443504,-80.833784,0.713305,-0.068171,-0.6735710000000000,-0.181245,84687.095,84689.423
1742703789.901700,,0,Tag,4,3.579,4.137,5.454,5.815,,9.505852000000000,-1.090951,0.9781800000000000,24.46033,3.9585050000000000,1.144331,-1387.2017920000000,-48.022716000000000,495.93532800000000,-1386.0,-25.5,501.0,-80.26548,60.416736,-80.30904,0.7141300000000000,-0.06518500000000000,-0.673805,-0.178199,84707.095,84709.426
1742703789.922170,,0,Tag,4,3.553,4.124,5.396,5.782,,9.727942000000000,-1.087519,0.929345,24.442830000000000,4.034959,1.1896530000000000,-1381.176064,-49.048588000000000,485.393536,-1380.0,-27.0,490.5,-80.25208000000000,60.378928000000000,-79.77646400000000,0.714951,-0.062210000000000000,-0.6740080000000000,-0.175177,84727.095,84729.455
1742703789.941620,,0,Tag,4,3.567,4.145,5.413,5.76,,9.902531,-1.091466,0.928545,24.232522,3.997492,1.092219,-1387.1756800000000,-50.547044,485.31129600000000,-1386.0,-28.5,490.5,-80.23908,60.346600000000000,-79.25221600000000,0.715749,-0.059252,-0.674203,-0.172168,84747.095,84749.424
1742703789.962070,,0,Tag,4,3.544,4.172,5.432,5.753,,9.724934,-1.009469,0.862174,24.161788000000000,3.7177690000000000,0.99247,-1381.168768,-47.415108,482.46416,-1380.0,-25.5,487.5,-80.228256,60.343128,-78.758768,0.7165000000000000,-0.056307000000000000,-0.6744170000000000,-0.16916700000000000,84767.095,84769.426
1742703789.981440,,0,Tag,4,3.569,4.227,5.48,5.76,,9.664683,-0.974974,0.888756,23.910328,3.7985690000000000,0.783474,-1385.6541440000000,-47.14506,476.45942400000000,-1384.5,-25.5,481.5,-80.216736,60.336032000000000,-78.26512800000000,0.7172380000000000,-0.053378000000000000,-0.674612,-0.166186,84787.095,84789.459
1742703790.001880,,0,Tag,3,4.221,5.44,5.719,,,9.80076,-0.973715,0.9372850000000000,23.742914,3.894485,0.62825,-1384.15872,-39.720308000000000,478.29907200000000,-1383.0,-18.0,483.0,-80.19990400000000,60.324588,-77.772832,0.7179680000000000,-0.050453,-0.674773,-0.163266,84807.095,84809.427
1742703790.021360,,0,Tag,4,3.569,4.181,5.483,5.66,,9.82976,-1.082067,0.9598010000000000,23.461184,3.6651600000000000,0.63542,-1382.6545920000000,-44.148156,476.601792,-1381.5,-22.5,481.5,-80.181952,60.319868,-77.291448,0.718676,-0.047543000000000000,-0.674924,-0.160377,84827.095,84829.426
1742703790.041890,,0,Tag,3,3.576,5.382,5.712,,,9.667003,-1.0962590000000000,0.9328520000000000,23.08107,3.6326200000000000,0.801705,-1382.640512,-37.884292000000000,470.87808000000000,-1381.5,-16.5,475.5,-80.164216,60.334368,-76.834968,0.7193460000000000,-0.044661,-0.675078,-0.157528,84847.095,84849.458
1742703790.062320,,0,Tag,4,3.469,4.181,5.432,5.691,,9.670634,-1.124507,0.875621,22.826440000000000,3.457694,1.0471900000000000,-1384.140672,-36.38584,470.94192,-1383.0,-15.0,475.5,-80.151688,60.350668,-76.38743200000000,0.7199830000000000,-0.041849,-0.6752350000000000,-0.154692,84867.095,84869.428
1742703790.081720,,0,Tag,4,3.515,4.246,5.344,5.607,,9.81102,-1.078231,0.8477670000000000,22.510352000000000,3.372473,1.007279,-1384.155008,-39.652792,476.80064,-1383.0,-18.0,481.5,-80.145296,60.366048,-75.94228800000000,0.720595,-0.039092000000000000,-0.675395,-0.151839,84887.095,84889.425
1742703790.101080,,0,Tag,4,3.53,4.275,5.373,5.638,,9.811108000000000,-1.071874,0.808615,22.347932,3.214488,1.077696,-1382.629504,-37.681756,466.38278400000000,-1381.5,-16.5,471.0,-80.140104,60.40436,-75.527368,0.721162,-0.036375,-0.6755670000000000,-0.149032,84907.095,84909.46
1742703790.121590,,0,Tag,4,3.537,4.25,5.478,5.672,,9.754854,-1.022646,0.8305900000000000,22.052992,3.1435870000000000,1.031407,-1385.62688,-28.623524,465.282112,-1384.5,-7.5,469.5,-80.138024,60.440024000000000,-75.114224,0.721708,-0.033702000000000000,-0.6757330000000000,-0.146233,84927.095,84929.425
1742703790.142060,,0,Tag,4,3.53,4.267,5.387,5.708,,9.751177,-1.026973,0.8727460000000000,21.807564,3.009559,0.866495,-1390.137728,-28.82606,469.766368,-1389.0,-7.5,474.0,-80.134952,60.473584000000000,-74.703656,0.722243,-0.031052,-0.675883,-0.14346600000000000,84947.095,84949.423
1742703790.161450,,0,Tag,4,3.492,4.281,5.392,5.674,,9.763762,-1.0390140000000000,0.984548,21.633136,3.036546,0.659118,-1385.626752,-30.121976,465.214592,-1384.5,-9.0,469.5,-80.12717600000000,60.50946,-74.301216,0.722765,-0.028407000000000000,-0.676009,-0.14076,84967.095,84969.457
1742703790.181870,,0,Tag,4,3.515,4.302,5.387,5.676,,9.87019,-1.0823750000000000,0.9782720000000000,21.45606,2.8359320000000000,0.822839,-1391.634304,-27.260094,468.331776,-1390.5,-6.0,472.5,-80.11792,60.540784000000000,-73.897896,0.7232800000000000,-0.025777000000000000,-0.6761160000000000,-0.13808200000000000,84987.095,84989.425
1742703790.201250,,0,Tag,4,3.462,4.336,5.454,5.629,,9.923987,-1.113211,0.953638,21.228246,2.719518,0.658713,-1388.6269440000000,-27.125070000000000,465.34224,-1387.5,-6.0,469.5,-80.112264,60.593372000000000,-73.521216,0.723752,-0.02319,-0.6762430000000000,-0.135425,85007.095,85009.423
1742703790.221670,,0,Tag,4,3.551,4.298,5.353,5.629,,9.74885,-1.174248,0.755199,20.99926,2.61132,0.737953,-1393.127168,-24.128162,465.466272,-1392.0,-3.0,469.5,-80.10811200000000,60.68542,-73.187432,0.7241680000000000,-0.020615000000000000,-0.676402,-0.132797,85027.095,85029.457
1742703790.241050,,0,Tag,4,3.453,4.325,5.396,5.619,,9.49264,-1.143333,0.693054,20.771128000000000,2.561537,0.6857370000000000,-1387.138432,-22.832244,470.043744,-1386.0,-1.5,474.0,-80.103456,60.801760000000000,-72.88224800000000,0.7245460000000000,-0.018051000000000000,-0.676573,-0.130207,85047.095,85049.426
1742703790.261460,,0,Tag,4,3.539,4.309,5.413,5.612,,9.452376,-1.2188030000000000,0.732749,20.57798,2.700453,0.796338,-1393.101952,-19.16022,455.179776,-1392.0,1.5,459.0,-80.099672,60.900060000000000,-72.563152,0.724927,-0.015523000000000000,-0.67672,-0.127629,85067.095,85069.426
1742703790.281910,,0,Tag,4,3.442,4.323,5.346,5.609,,9.539118,-1.1829430000000000,0.821426,20.494668,2.815308,0.687998,-1390.1159680000000,-25.42408,460.910784,-1389.0,-4.5,465.0,-80.089624,60.972992,-72.22173600000000,0.725331,-0.012988,-0.676813,-0.12509400000000000,85087.095,85089.456
