pi_system_time_s,status_code,uwb_data.local_node.id,uwb_data.local_node.role,uwb_data.anchor_info.anchor_count,dis_0,dis_1,dis_2,dis_3,imu_data.IMU_temp,imu_data.accX,imu_data.accY,imu_data.accZ,imu_data.gyroX,imu_data.gyroY,imu_data.gyroZ,imu_data.MagX,imu_data.MagY,imu_data.MagZ,imu_data.magX,imu_data.magY,imu_data.magZ,imu_data.roll,imu_data.tilt,imu_data.pan,imu_data.Qw,imu_data.Qx,imu_data.Qy,imu_data.Qz,imu_data.timestamp,imu_data.readtime
1742703963.359200,,0,Tag,4,6.094,4.43,2.848,5.473,,8.340491,0.39453,2.049001,-74.85176,-11.475584,-3.1764830000000000,-1279.9239680000000,-484.123872,177.75512,-1279.5,-475.5,202.5,-84.78301600000000,99.46068800000000,90.386856,-0.028547,0.706313,0.092708,0.701221,258167.095,258169.27300000000
1742703963.379640,,0,Tag,4,6.135,4.432,2.784,5.382,,7.481312,-2.224447,1.96865,-75.71108,-12.070416,-2.35872,-1279.901952,-482.220352,168.832064,-1279.5,-474.0,193.5,-84.674728,99.61289600000000,88.68016,-0.018374000000000000,0.707623,0.083773,0.701365,258187.095,258189.21300000000
1742703963.400120,,0,Tag,4,6.169,4.476,2.717,5.339,,7.9714600000000000,-1.283123,1.900501,-72.59068000000000,-10.916937000000000,-4.2016980000000000,-1275.4026240000000,-476.226528,169.11312000000000,-1275.0,-468.0,193.5,-84.518272,99.49484800000000,87.32132,-0.008364,0.708634,0.075609,0.701463,258207.095,258209.212
1742703963.418530,,0,Tag,4,6.162,4.525,2.747,5.306,,7.594324000000000,-2.25398,1.6482520000000000,-73.17616800000000,-12.029762,-1.6288320000000000,-1278.39552,-474.59308800000000,166.176416,-1278.0,-466.5,190.5,-84.407208,99.69568,85.641048,0.0013580000000000000,0.709719,0.067118,0.701278,258227.095,258229.246
1742703963.439010,,0,Tag,4,6.196,4.533,2.745,5.306,,7.978061000000000,-1.49243,1.596434,-69.22472000000000,-9.815722,-2.48841,-1284.3772160000000,-472.757056,158.737088,-1284.0,-465.0,183.0,-84.28544,99.674576,84.228456,0.010878000000000000,0.710554,0.058978000000000000,0.701081,258247.095,258249.21
1742703963.459550,,0,Tag,4,6.399,4.612,2.671,5.291,,8.254457,-2.378057,1.848628,-68.82862400000000,-9.729218,-1.5887150000000000,-1281.3515520000000,-470.78601600000000,148.322944,-1281.0,-463.5,172.5,-84.181736,99.438688,83.06192,0.020112000000000000,0.7111380000000000,0.050930000000000000,0.700916,258267.095,258269.25
1742703963.479010,,0,Tag,4,6.399,4.645,2.676,5.267,,8.048582,-2.414533,1.940947,-65.70492400000000,-8.942291000000000,-2.234998,-1284.337664,-464.52214400000000,142.591904,-1284.0,-457.5,166.5,-84.064392,99.070376,82.07099200000000,0.029174,0.711534,0.043241000000000000,0.700712,258287.095,258289.25
1742703963.499470,,0,Tag,4,6.399,4.65,2.639,5.222,,7.9194950000000000,-2.535749,2.046752,-64.571556,-7.987508,-1.40974,-1285.823616,-458.25830400000000,136.86456000000000,-1285.5,-451.5,160.5,-83.960032,98.523952,81.30336800000000,0.037897,0.7117010000000000,0.035769000000000000,0.700546,258307.095,258309.215
1742703963.519900,,0,Tag,4,6.331,4.755,2.646,5.157,,7.883837,-2.973086,2.124965,-61.686468,-7.929739,-1.896509,-1281.32352,-459.756736,136.808064,-1281.0,-453.0,160.5,-83.846992,97.88332,80.665784,0.046462000000000000,0.711711,0.028582,0.7003500000000000,258327.095,258329.253
1742703963.539260,,0,Tag,4,6.568,4.731,2.669,5.109,,7.913913,-3.082363,2.1064600000000000,-59.246344,-8.427201,-1.5552710000000000,-1287.2938240000000,-462.21356800000000,124.670896,-1287.0,-456.0,148.5,-83.72933600000000,97.344824,79.98052800000000,0.054709,0.7116940000000000,0.021753000000000000,0.700017,258347.095,258349.25
1742703963.558620,,0,Tag,4,6.586,4.731,2.595,5.064,,7.748867,-3.539873,2.077627,-56.481996000000000,-8.47529,-1.134564,-1294.7872,-453.08784000000000,122.060744,-1294.5,-447.0,145.5,-83.61487200000000,96.930792,79.218792,0.062628,0.711673,0.015192000000000000,0.699548,258367.095,258369.215
1742703963.579090,,0,Tag,4,6.306,4.736,2.582,5.083,,7.957441000000000,-3.195776,2.0556,-53.55862,-7.826319,-1.128588,-1290.2805760000000,-446.958976,119.344944,-1290.0,-441.0,142.5,-83.498504,96.490472,78.547112,0.070169,0.71156,0.009043000000000000,0.699054,258387.095,258389.25
1742703963.598520,,0,Tag,4,6.344,4.839,2.591,5.064,,7.89502,-3.369872,1.8445180000000000,-50.847068,-7.930879,-1.4324490000000000,-1294.77696,-446.891488,117.835488,-1294.5,-441.0,141.0,-83.378312,96.09681600000000,77.883448,0.077389,0.7114160000000000,0.0032560000000000000,0.6984890000000000,258407.095,258409.245
1742703963.618970,,0,Tag,4,6.311,4.844,2.621,5.002,,7.8064,-3.6164160000000000,1.6633230000000000,-47.762724,-7.4676090000000000,-2.874036,-1290.274304,-437.83324800000000,116.753136,-1290.0,-432.0,139.5,-83.229816,95.74888,77.23124,0.084423,0.711266,-0.002006,0.697831,258427.095,258429.217
1742703963.639390,,0,Tag,4,6.511,4.865,2.595,5.014,,7.533301,-3.833623,1.487603,-46.170792,-6.911852,-0.640334,-1294.758656,-446.55392,110.343328,-1294.5,-441.0,133.5,-83.084912,95.429632,76.597568,0.091138,0.7110880000000000,-0.006998,0.697135,258447.095,258449.248
1742703963.659810,,0,Tag,4,6.611,4.901,2.545,4.949,,7.9641650000000000,-3.496823,1.526435,-43.503516,-6.231685,0.059817000000000000,-1291.748224,-441.85603200000000,106.05792,-1291.5,-436.5,129.0,-82.98391200000000,95.07168,76.04536,0.097328,0.7108130000000000,-0.011984,0.696511,258467.095,258469.248
1742703963.679190,,0,Tag,4,6.426,4.903,2.568,4.98,,8.271394000000000,-3.2361430000000000,1.692208,-41.326112000000000,-6.016146,-0.6239820000000000,-1293.245568,-431.299328,105.028392,-1293.0,-426.0,127.5,-82.888592,94.660136,75.597016,0.10318,0.7104580000000000,-0.016683,0.6959340000000000,258487.095,258489.214
1742703963.699720,,0,Tag,3,6.667,2.508,4.97,,,8.262992000000000,-2.9959060000000000,1.833186,-39.313252,-5.49857,-0.47187400000000000,-1296.2341120000000,-435.592128,100.323224,-1296.0,-430.5,123.0,-82.79288800000000,94.188952,75.25109600000000,0.108779,0.710025,-0.021103,0.695402,258507.095,258509.25400000000
1742703963.719130,,0,Tag,4,6.417,4.903,2.577,4.81,,8.207059,-2.675224,1.8989640000000000,-37.460984000000000,-5.231428,0.02514,-1300.734976,-426.601408,100.717272,-1300.5,-421.5,123.0,-82.7284,93.71440800000000,74.946272,0.113956,0.709542,-0.025476,0.69492,258527.095,258529.25
1742703963.738520,,0,Tag,3,6.453,5.03,4.865,,,8.63356,-2.606767,1.8880650000000000,-35.408536,-5.383332000000000,-0.505074,-1297.735424,-422.106048,100.927144,-1297.5,-417.0,123.0,-82.663344,93.23840800000000,74.68283200000000,0.118893,0.709035,-0.029594,0.6944470000000000,258547.095,258549.218
1742703963.758960,,0,Tag,4,6.455,5.049,2.577,4.848,,8.831692,-2.346316,1.819197,-33.895204,-5.083786,0.397024,-1305.21344,-420.20256,91.985704,-1305.0,-415.5,114.0,-82.60684000000000,92.85613600000000,74.36208000000000,0.123541,0.708576,-0.033548,0.693924,258567.095,258569.256
1742703963.779410,,0,Tag,4,6.507,5.057,2.492,4.882,,9.549877,-2.056424,1.651185,-32.602074,-4.623882,0.505282,-1305.224064,-423.40198400000000,96.345976,-1305.0,-418.5,118.5,-82.57908000000000,92.443336,74.09976,0.127848,0.708058,-0.037498,0.6934700000000000,258587.095,258589.22400000000
1742703963.799840,,0,Tag,4,6.617,5.006,2.561,4.88,,9.925059,-1.763471,1.579176,-31.669692000000000,-4.286172,0.346524,-1306.709504,-423.131936,90.348576,-1306.5,-418.5,112.5,-82.565968,92.046768,73.84280800000000,0.131931,0.7075280000000000,-0.041404000000000000,0.693024,258607.095,258609.22400000000
1742703963.819230,,0,Tag,4,6.538,5.069,2.506,4.889,,10.099088,-1.383989,1.507847,-31.86791,-4.862076,2.386282,-1297.710464,-415.63964800000000,90.708168,-1297.5,-411.0,112.5,-82.57704800000000,91.685296,73.560176,0.13580400000000000,0.706992,-0.045402,0.692572,258627.095,258629.257
1742703963.838590,,0,Tag,4,6.466,5.057,2.476,4.872,,9.972774,-1.298868,1.65183,-31.617614,-4.15297,0.563497,-1308.214016,-415.70716800000000,92.18089600000000,-1308.0,-411.0,114.0,-82.595576,91.303512,73.29868000000000,0.139627,0.706414,-0.049435,0.692125,258647.095,258649.225
1742703963.859040,,0,Tag,4,6.414,5.076,2.492,4.846,,10.167065,-1.1630590000000000,1.783229,-31.792366000000000,-4.663644,0.031251,-1305.1996160000000,-412.440224,86.32953600000000,-1305.0,-408.0,108.0,-82.60108,90.84651200000000,73.11724,0.143505,0.705765,-0.053346,0.691704,258667.095,258669.22100000000
1742703963.879490,,0,Tag,4,6.469,5.119,2.533,4.844,,10.153995,-0.850213,1.459028,-31.765326000000000,-5.036831000000000,1.393311,-1312.7032320000000,-412.50771200000000,87.80960000000000,-1312.5,-408.0,109.5,-82.63672800000000,90.56358400000000,72.759704,0.14719,0.705214,-0.057473000000000000,0.6911610000000000,258687.095,258689.26
1742703963.899920,,0,Tag,4,6.493,5.152,2.448,4.801,,10.364372,-0.7262220000000000,1.241374,-32.201278,-4.390216,1.273637,-1309.70048,-404.947968,86.656064,-1309.5,-400.5,108.0,-82.69040800000000,90.311352,72.36556,0.15079400000000000,0.70465,-0.061748,0.6905900000000000,258707.095,258709.222
1742703963.919320,,0,Tag,4,6.57,5.169,2.476,4.813,,10.422598000000000,-0.10042800000000000,1.137403,-32.232574,-4.239719,0.610437,-1317.186048,-401.680992,80.77900800000000,-1317.0,-397.5,102.0,-82.743616,90.046264,71.98288,0.154409,0.7040530000000000,-0.066024,0.690004,258727.095,258729.227
1742703963.938710,,0,Tag,4,6.563,5.215,2.543,4.801,,10.722179000000000,-0.16641400000000000,1.2438910000000000,-32.466294,-4.030923,-0.9634150000000000,-1315.686912,-394.188736,81.12024,-1315.5,-390.0,102.0,-82.775016,89.70808800000000,71.664264,0.158214,0.703384,-0.070209,0.689411,258747.095,258749.238
1742703963.959140,,0,Tag,4,6.43,5.207,2.612,4.748,,10.540634000000000,-0.024339,1.374738,-33.419384,-4.265548,-0.804049,-1312.675712,-396.98310400000000,76.497272,-1312.5,-393.0,97.5,-82.79818400000000,89.358408,71.347264,0.162126,0.7026820000000000,-0.0744,0.6887790000000000,258767.095,258769.201
1742703963.979590,,0,Tag,4,6.595,5.215,2.501,4.743,,10.363996,-0.22081000000000000,1.4067890000000000,-34.176208000000000,-4.569623,-0.625636,-1320.179072,-398.549088,77.909824,-1320.0,-394.5,99.0,-82.823032,88.994816,71.025384,0.16613900000000000,0.701932,-0.078709,0.6881080000000000,258787.095,258789.208
1742703963.999020,,0,Tag,4,6.423,5.243,2.529,4.736,,10.269692,-0.44038100000000000,1.334968,-34.890932,-4.804631,0.320083,-1323.176064,-390.98928,76.741608,-1323.0,-387.0,97.5,-82.849616,88.670424,70.64912,0.17022300000000000,0.701175,-0.083123,0.687363,258807.095,258809.24300000000
1742703964.019560,,0,Tag,4,6.39,5.241,2.572,4.731,,10.461951,-1.07445,1.38919,-35.836260000000000,-4.845893000000000,-2.369161,-1318.6503680000000,-390.516736,66.26359600000000,-1318.5,-387.0,87.0,-82.84966400000000,88.33492,70.271824,0.174536,0.7003890000000000,-0.08744200000000000,0.686545,258827.095,258829.21300000000
1742703964.040030,,0,Tag,4,6.478,5.279,2.568,4.674,,10.292883,-1.2095450000000000,1.183589,-35.835244000000000,-4.648148,-2.431527,-1320.16128,-392.217696,70.68771200000000,-1320.0,-388.5,91.5,-82.82602400000000,88.076792,69.808472,0.179029,0.699643,-0.09167300000000000,0.685597,258847.095,258849.218
1742703964.059510,,0,Tag,4,6.523,5.253,2.598,4.669,,10.284082,-1.533849,1.3504400000000000,-35.734032,-4.114764,-1.9232910000000000,-1323.147776,-379.96003200000000,65.226732,-1323.0,-376.5,85.5,-82.781616,87.731624,69.428656,0.183673,0.698812,-0.09578100000000000,0.684653,258867.095,258869.25400000000
1742703964.078890,,0,Tag,4,6.532,5.416,2.579,4.743,,10.194768,-1.7361370000000000,1.337329,-35.468752000000000,-4.5634560000000000,-1.933554,-1321.643648,-384.38787200000000,63.529436,-1321.5,-381.0,84.0,-82.735264,87.382672,69.057088,0.188297,0.6979570000000000,-0.099843,0.683689,258887.095,258889.22400000000
1742703964.099320,,0,Tag,4,6.613,5.356,2.635,4.688,,10.439938,-2.078467,1.4985550000000000,-35.186932,-4.1780410000000000,-1.8462940000000000,-1321.647616,-381.458464,65.162888,-1321.5,-378.0,85.5,-82.680768,86.996416,68.727272,0.192941,0.6970530000000000,-0.103818,0.682723,258907.095,258909.223
1742703964.118700,,0,Tag,4,6.556,5.394,2.632,4.662,,10.456918,-2.3969930000000000,1.5557110000000000,-34.524176,-4.064548000000000,-2.311106,-1321.637504,-373.76368000000000,61.005148,-1321.5,-370.5,81.0,-82.607288,86.587896,68.4296,0.19763700000000000,0.696126,-0.107607,0.681739,258927.095,258929.259
1742703964.139170,,0,Tag,4,6.518,5.48,2.614,4.652,,10.381906000000000,-2.771308,1.638741,-33.710144,-4.083727,-2.224243,-1321.6304640000000,-370.63174400000000,58.143308,-1321.5,-367.5,78.0,-82.52032,86.155056,68.17028000000000,0.20232800000000000,0.6951730000000000,-0.111218,0.680755,258947.095,258949.227
1742703964.159730,,0,Tag,4,6.518,5.478,2.66,4.638,,10.415516,-3.057204,1.579299,-32.517884000000000,-4.223064,-2.031652,-1318.612608,-367.29728,50.793516,-1318.5,-364.5,70.5,-82.424512,85.79264000000000,67.860784,0.20693600000000000,0.694275,-0.11465400000000000,0.679715,258967.095,258969.228
1742703964.179720,,0,Tag,4,6.518,5.413,2.637,4.58,,10.646798000000000,-3.198509,1.3793230000000000,-31.196866,-3.816656,-1.9219500000000000,-1324.624128,-361.506016,55.54416,-1324.5,-358.5,75.0,-82.328632,85.467184,67.53785600000000,0.211395,0.693407,-0.117946,0.678665,258987.095,258989.269
1742703964.198420,,0,Tag,4,6.518,5.375,2.69,4.576,,10.938532,-3.4404180000000000,1.2660370000000000,-30.122334,-2.811161,-2.6516760000000000,-1320.11328,-361.303456,51.059884,-1320.0,-358.5,70.5,-82.222672,85.11035200000000,67.273,0.215754,0.6925240000000000,-0.121005,0.677655,259007.095,259009.24000000000
1742703964.218960,,0,Tag,4,6.518,5.483,2.646,4.564,,10.782403000000000,-3.539459,1.059188,-28.86855,-2.261009,-3.751534,-1318.628352,-358.57660800000000,57.192308,-1318.5,-355.5,76.5,-82.09808,84.730576,67.057616,0.22006600000000000,0.691639,-0.123779,0.676671,259027.095,259029.237
1742703964.239820,,0,Tag,4,6.518,5.495,2.687,4.528,,10.529401,-3.6943600000000000,0.918751,-27.613906,-0.34834300000000000,-5.457934,-1324.613504,-358.30656,51.183892,-1324.5,-355.5,70.5,-81.93461600000000,84.292632,66.9253,0.224465,0.690731,-0.12615000000000000,0.675715,259047.095,259049.27300000000
1742703964.259240,,0,Tag,4,6.518,5.526,2.685,4.499,,11.201226,-4.049029,1.139927,-25.988646,-0.426649,-6.166411,-1321.60256,-356.605568,46.763452,-1321.5,-354.0,66.0,-81.730552,83.68771200000000,66.989068,0.228953,0.689704,-0.12806600000000000,0.674897,259067.095,259069.236
1742703964.279630,,0,Tag,4,6.518,5.478,2.736,4.525,,11.190795,-4.28775,1.002524,-23.448406,-2.499323,-3.071319,-1321.6094720000000,-361.23596800000000,49.557784,-1321.5,-358.5,69.0,-81.552992,83.332576,66.844664,0.23300000000000000,0.688906,-0.12992300000000000,0.673972,259087.095,259089.236
1742703964.298940,,0,Tag,4,6.518,5.428,2.756,4.542,,11.049249,-4.426399,0.8374740000000000,-21.291688,-2.213554,-1.649554,-1326.106752,-352.17769600000000,48.453404,-1326.0,-349.5,67.5,-81.421352,83.17008800000000,66.553832,0.236472,0.688299,-0.13180800000000000,0.673016,259107.095,259109.269
1742703964.319330,,0,Tag,4,6.518,5.483,2.759,4.504,,11.351472,-4.422662,0.8305820000000000,-19.65962,-1.872342,-2.009783,-1326.099712,-349.045792,45.59156,-1326.0,-346.5,64.5,-81.298992,82.976984,66.334116,0.239651,0.6876980000000000,-0.13350100000000000,0.672172,259127.095,259129.236
1742703964.339730,,0,Tag,4,6.518,5.495,2.777,4.58,,11.301296000000000,-4.771818,0.6105420000000000,-17.62335,-2.21327,-2.244866,-1317.088512,-351.84016000000000,40.983276,-1317.0,-349.5,60.0,-81.16356000000000,82.881384,66.05266,0.24268100000000000,0.6872270000000000,-0.134909,0.671285,259147.095,259149.236
1742703964.359040,,0,Tag,4,6.518,5.507,2.779,4.554,,11.313101,-4.850553,0.522448,-15.222226,-1.6781440000000000,-1.7876430000000000,-1327.61088,-349.24832,50.08318,-1327.5,-346.5,69.0,-81.023352,82.8438,65.75714000000000,0.245472,0.6868600000000000,-0.13602900000000000,0.670419,259167.095,259169.271
1742703964.379390,,0,Tag,4,6.518,5.569,2.855,4.491,,11.650032,-4.663203,0.499725,-13.264577,-1.077334,-2.481207,-1327.596288,-345.981344,44.224476000000000,-1327.5,-343.5,63.0,-80.889752,82.77532,65.537536,0.247961,0.686511,-0.13691500000000000,0.669679,259187.095,259189.236
1742703964.399790,,0,Tag,4,6.518,5.492,2.814,4.54,,11.689449,-4.300491,0.310834,-11.003948,-1.3457600000000000,-1.884745,-1321.60384,-344.61792000000000,47.303536,-1321.5,-342.0,66.0,-80.766032,82.75432000000000,65.31762000000000,0.25010700000000000,0.6862580000000000,-0.13758600000000000,0.669003,259207.095,259209.238
1742703964.419210,,0,Tag,4,13.703,5.487,2.892,4.47,,11.755442000000000,-4.677366,0.149828,-8.872829,-0.944504,-1.592523,-1320.099584,-350.544224,45.538736,-1320.0,-348.0,64.5,-80.648088,82.79757600000000,65.07118800000000,0.25198700000000000,0.68611,-0.138076,0.668347,259227.095,259229.27300000000
1742703964.438570,,0,Tag,4,13.795,5.466,2.8,4.487,,12.078964,-4.639435,-0.024825,-6.476438,-0.729529,-1.120214,-1330.607616,-343.18697600000000,48.847452,-1330.5,-340.5,67.5,-80.53903200000000,82.870144,64.844712,0.25352000000000000,0.686049,-0.13833100000000000,0.667778,259247.095,259249.237
1742703964.458970,,0,Tag,4,13.795,5.516,2.89,4.509,,12.143783000000000,-4.3791390000000000,-0.19266900000000000,-4.524968000000000,-0.21834600000000000,-1.3384370000000000,-1323.104,-343.119488,47.367372000000000,-1323.0,-340.5,66.0,-80.43508,82.98554400000000,64.62123200000000,0.254747,0.686085,-0.138351,0.6672700000000000,259267.095,259269.23500000000
1742703964.479370,,0,Tag,4,13.795,5.463,2.825,4.578,,12.261925,-4.396152,-0.172453,-2.919749,0.552777,-3.0584090000000000,-1324.60352,-347.614848,47.161172,-1324.5,-345.0,66.0,-80.31156,83.056528,64.47368,0.255913,0.686125,-0.13805400000000000,0.666843,259287.095,259289.267
1742703964.499840,,0,Tag,4,13.795,5.49,2.897,4.493,,12.438492,-4.622892,-0.423774,-1.282563,0.496011,-3.322157,-1317.114752,-347.81737600000000,51.674824,-1317.0,-345.0,70.5,-80.16940800000000,83.177224,64.311492,0.256975,0.686271,-0.13744,0.666412,259307.095,259309.237
1742703964.519240,,0,Tag,4,13.795,5.48,2.841,4.592,,13.205292,-4.8035560000000000,-0.612231,0.6036820000000000,0.9593120000000000,-5.29666,-1318.6187520000000,-344.887968,53.304608000000000,-1318.5,-342.0,72.0,-80.000512,83.350184,64.1345,0.257967,0.686533,-0.13644500000000000,0.6659620000000000,259327.095,259329.26200000000
1742703964.539650,,0,Tag,4,10.695,5.492,2.881,4.552,,13.483903,-4.740786,-0.535682,2.6444580000000000,0.12489,-6.802273,-1324.6081280000000,-340.190048,48.99716,-1324.5,-337.5,67.5,-79.805736,83.598888,63.921936000000000,0.258862,0.686943,-0.135065,0.665474,259347.095,259349.259
1742703964.558980,,0,Tag,4,10.695,5.485,2.812,4.554,,13.12291,-4.84905,0.015216000000000000,5.4719110000000000,-0.94022,-3.548707,-1315.6110080000000,-349.24832,50.112556,-1315.5,-346.5,69.0,-79.60501600000000,83.919944,63.68114,0.25951800000000000,0.6874940000000000,-0.133399,0.6649850000000000,259367.095,259369.227
1742703964.579490,,0,Tag,4,10.695,5.502,2.89,4.535,,12.136064,-4.743489000000000,0.072047,8.271339,-3.08986,-2.516278,-1320.114816,-346.318912,51.734988000000000,-1320.0,-343.5,70.5,-79.473128,84.4374,63.297636,0.259413,0.688296,-0.131881,0.664499,259387.095,259389.257
1742703964.598890,,0,Tag,4,10.695,5.487,2.807,4.506,,12.551851,-4.721914,0.21126400000000000,10.306728,-5.001638,-3.7136800000000000,-1320.114816,-346.318912,51.734988000000000,-1320.0,-343.5,70.5,-79.349096,85.06759200000000,62.845376000000000,0.258976,0.68928,-0.130179,0.6639850000000000,259407.095,259409.255
1742703964.619320,,0,Tag,4,10.695,5.526,2.853,4.506,,12.432955,-5.492393,-0.049229000000000000,12.98817,-6.485438000000000,-4.609356,-1326.107264,-347.68233600000000,48.655932,-1326.0,-345.0,67.5,-79.17704000000000,85.969184,62.162816,0.258508,0.690662,-0.128005,0.663153,259427.095,259429.214
1742703964.639730,,0,Tag,4,10.695,5.504,2.805,4.521,,11.107951,-4.687043,-0.580341,13.480203,3.8085360000000000,-5.765091,-1327.610496,-352.245248,49.948160000000000,-1327.5,-349.5,69.0,-79.003952,86.70752,61.698424000000000,0.257752,0.691939,-0.125468,0.662601,259447.095,259449.25
1742703964.660200,,0,Tag,4,10.695,5.49,2.848,4.518,,11.701926,-4.865203,0.169938,17.645112000000000,1.088881,-0.8304660000000000,-1327.632512,-351.15184,59.006256,-1327.5,-348.0,78.0,-78.82248800000000,86.735192,61.978784,0.257022,0.6924400000000000,-0.122497,0.662917,259467.095,259469.249
1742703964.678530,,0,Tag,4,10.695,5.478,2.812,4.493,,11.067314,-4.955363,-0.524559,18.863138,2.1837430000000000,-0.693045,-1323.1246080000000,-357.010656,55.750368000000000,-1323.0,-354.0,75.0,-78.714784,87.05448,62.027488,0.255438,0.693286,-0.11969100000000000,0.663158,259487.095,259489.217
1742703964.698950,,0,Tag,4,10.695,5.435,2.839,4.552,,11.872192,-5.190283,0.103672,20.207908,6.6227600000000000,1.8004260000000000,-1320.127872,-361.57350400000000,57.053612000000000,-1320.0,-358.5,76.5,-78.63612000000000,87.088168,62.393612,0.253573,0.693796,-0.116796,0.663856,259507.095,259509.249
1742703964.719370,,0,Tag,3,10.695,5.449,2.793,,,13.743796,-4.8418590000000000,0.966864,23.614538,-3.385859,-1.4130370000000000,-1320.1283840000000,-357.078144,57.256140000000000,-1320.0,-354.0,76.5,-78.544176,87.175136,62.759144,0.251465,0.694421,-0.113512,0.664574,259527.095,259529.248
